Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action,Color,Pred Threat,anomaly_score,is_anomaly,hour,Access Restricted Files
ISSUE-0185,KEY-0185,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 10,Assignee 18,2023-03-24,2023-03-26 00:00:00.000000,2.0000000000000417,33.11,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2273089.9999999995,KPI,User_98,2023-03-24 10:57:00,file_access,IN,IN,900.0,27.0,12.0,3322.4999999999995,72.70057552244589,5788.0,9.771999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,10,
ISSUE-0186,KEY-0186,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Resolved,Reporter 6,Assignee 4,2023-08-08,2023-08-16 00:00:00.000000,7.999999999999999,17.28,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,2183285.0000000005,KRI,User_61,2023-08-08 21:22:00,login,IN,DE,900.0,26.0,6.0,5707.999999999999,74.55732111431719,3760.0,9.005999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,21,
ISSUE-0187,KEY-0187,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Open,Reporter 4,Assignee 14,2024-11-19,2025-11-23 01:08:23.556405,369.00000000000006,99.53,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,1701659.0,KPI,User_34,2024-11-19 11:02:00,data_modification,FR,FR,2677.9999999999995,31.0,13.0,2132.0,53.57545215163844,3688.0,25.306,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,11,
ISSUE-0188,KEY-0188,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Resolved,Reporter 4,Assignee 1,2025-01-18,2025-01-28 00:00:00.000000,10.00000000000004,27.49,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2403675.0,KRI,User_42,2025-01-18 19:21:00,file_access,UK,UK,900.0,26.0,12.0,4495.0,73.3427179509028,7766.0,9.198,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,19,
ISSUE-0189,KEY-0189,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Closed,Reporter 9,Assignee 6,2025-01-06,2025-01-11 00:00:00.000000,5.00000000000002,86.70000000000003,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,2030932.5,KPI,User_80,2025-01-06 15:32:00,data_modification,DE,DE,900.0,26.0,9.0,4604.999999999999,34.04407613796949,6467.0,20.69,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,15,
ISSUE-0190,KEY-0190,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 1,Assignee 2,2024-03-27,2024-03-28 00:00:00.000000,1.0000000000000209,94.81000000000002,Critical,Legal,Steps to resolve Access by Unauthorized Personnel Detected,1979140.0,KRI,User_51,2024-03-27 00:26:00,login,EU,Unknown,1153.0,26.0,15.000000000000002,762.5000000000002,24.905152611307823,7886.0,22.112,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,0,
ISSUE-0191,KEY-0191,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Resolved,Reporter 3,Assignee 16,2023-05-06,2023-05-12 00:00:00.000000,6.000000000000041,42.62,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2422982.0,KPI,User_52,2023-05-06 07:25:00,data_modification,IN,IN,1127.0,26.0,24.0,1076.0000000000002,44.26310873502263,6008.0,13.374000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,7,
ISSUE-0192,KEY-0192,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Resolved,Reporter 8,Assignee 19,2023-04-17,2023-04-23 00:00:00.000000,6.000000000000041,4.490000000000001,Medium,C-Suite Executives,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2202262.5,KRI,User_72,2023-04-17 03:39:00,login,JP,JP,900.0,26.0,15.000000000000002,5949.999999999999,26.18352341502313,5309.0,4.098000000000001,Medium,Routine Monitoring | Limit Data Transfer,Yellow,3,3,False,3,
ISSUE-0193,KEY-0193,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 4,Assignee 7,2025-10-17,2025-10-22 00:00:00.000000,5.00000000000002,94.62,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,1360193.0,KPI,User_54,2025-10-17 01:55:00,login,UK,UK,900.0,26.0,17.0,4373.000000000001,77.87193373414433,3935.0,50.274,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,1,True
ISSUE-0194,KEY-0194,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,In Progress,Reporter 2,Assignee 17,2025-01-24,2025-11-23 01:08:23.556405,303.0,78.97,Critical,HR,Steps to resolve Incomplete Risk Management Framework,2149345.0,KPI,User_95,2025-01-24 08:27:00,login,UK,UK,900.0,26.0,15.000000000000002,964.9999999999995,61.62843374397892,3956.0,20.094,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,8,
ISSUE-0195,KEY-0195,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Open,Reporter 9,Assignee 8,2023-12-20,2025-11-23 01:08:23.556405,703.9999999999999,13.210000000000004,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,1296462.5,KRI,User_82,2023-12-20 06:53:00,login,DE,DE,946.0,26.0,9.0,702.5000000000001,38.0452797438222,6263.0,6.192,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow,3,3,False,6,
ISSUE-0196,KEY-0196,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Resolved,Reporter 2,Assignee 1,2025-07-12,2025-07-15 00:00:00.000000,2.9999999999999782,77.49,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,325850.00000000006,KPI,User_59,2025-07-12 13:20:00,data_modification,DE,DE,900.0,26.0,9.0,10032.5,29.95803462418457,6386.0,19.398,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,13,
ISSUE-0197,KEY-0197,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,In Progress,Reporter 9,Assignee 8,2024-11-27,2025-11-23 01:08:23.556405,361.00000000000006,16.96,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,1417735.0,KRI,User_38,2024-11-27 03:43:00,login,Unknown,CN,1482.0,26.0,12.0,2452.5,53.63493063120504,7500.0,6.942,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow,1,1,True,3,
ISSUE-0198,KEY-0198,Inconsistent Review of Security Policies,1,Management Oversight,Low,In Progress,Reporter 6,Assignee 7,2024-04-28,2025-11-23 01:08:23.556405,574.0,19.750000000000004,Critical,External Contractors,Steps to resolve Inconsistent Review of Security Policies,186324.9999999999,KPI,User_87,2024-04-28 08:36:00,login,AU,AU,900.0,26.0,24.0,657.5000000000002,41.73653208003695,3831.0,7.35,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange,1,1,True,8,
ISSUE-0199,KEY-0199,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 3,Assignee 14,2025-04-01,2025-11-23 01:08:23.556405,236.00000000000009,72.67999999999999,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1508792.5000000002,KPI,User_97,2025-04-01 22:54:00,data_modification,IN,IN,900.0,26.0,9.0,1867.5,50.6593859845916,5082.0,18.686,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,22,
ISSUE-0200,KEY-0200,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Resolved,Reporter 1,Assignee 20,2023-02-11,2023-02-21 00:00:00.000000,10.00000000000004,82.76,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,1184097.5,KPI,User_37,2023-02-11 21:32:00,file_access,CANADA,CANADA,2959.9999999999995,26.0,24.0,1635.0,60.65010618285981,5342.0,20.852000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,21,
ISSUE-0201,KEY-0201,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 6,Assignee 9,2024-05-03,2024-05-06 00:00:00.000000,2.9999999999999782,20.6,Critical,HR,Steps to resolve Outdated Operating System Components,1597200.0000000002,KPI,User_61,2024-05-03 00:46:00,data_modification,CANADA,JP,1137.0,26.0,9.0,1120.0,32.57888777553797,7214.0,7.27,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange,1,1,True,0,
ISSUE-0202,KEY-0202,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,In Progress,Reporter 8,Assignee 17,2023-04-27,2025-11-23 01:08:23.556405,941.0,75.81999999999998,Critical,Sales,Steps to resolve Access by Unauthorized Personnel Detected,203183.0,KRI,User_47,2023-04-27 08:34:00,data_modification,AU,AU,900.0,35.0,28.0,1177.9999999999995,78.93948273236242,5512.0,20.213999999999995,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,8,
ISSUE-0203,KEY-0203,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Open,Reporter 9,Assignee 9,2023-04-09,2025-11-23 01:08:23.556405,959.0,34.91,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,893310.0,KRI,User_50,2023-04-09 14:34:00,data_modification,IN,IN,1993.0,26.0,21.0,1079.9999999999995,50.1579558247872,3539.0,11.131999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,14,
ISSUE-0204,KEY-0204,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,In Progress,Reporter 3,Assignee 3,2025-05-31,2025-11-23 01:08:23.556405,175.99999999999997,2.0000000000000004,Low,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1891602.5,KRI,User_77,2025-05-31 14:17:00,data_modification,JP,JP,1180.0,36.0,9.0,5432.5,62.761570948401854,7259.0,3.65,Low,Log for Reference | Limit Data Transfer,Green-Yellow,2,2,False,14,
ISSUE-0205,KEY-0205,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 5,Assignee 1,2023-10-18,2025-11-23 01:08:23.556405,766.9999999999999,45.54,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1382022.5,KPI,User_46,2023-10-18 00:10:00,file_access,EU,EU,944.0,30.0,9.0,1152.4999999999998,62.0184165659746,3020.0,13.407999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,0,
ISSUE-0206,KEY-0206,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 6,Assignee 20,2025-02-19,2025-11-23 01:08:23.556405,277.0,111.01,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1672537.5000000002,KRI,User_92,2025-02-19 08:30:00,data_modification,CN,CN,1061.0,26.0,15.000000000000002,1770.0000000000005,41.82796563017062,7414.0,26.502,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,8,
ISSUE-0207,KEY-0207,Inadequate Firewall Configurations,1,Network Security,Medium,Open,Reporter 10,Assignee 1,2024-09-06,2025-11-23 01:08:23.556405,442.9999999999999,11.73,Critical,IT,Steps to resolve Inadequate Firewall Configurations,1001612.5,KPI,User_100,2024-09-06 15:26:00,data_modification,CANADA,UK,1652.0,26.0,12.0,3757.5,28.76401105826624,7840.0,6.645999999999999,Medium,Routine Monitoring | Limit Data Transfer,Yellow,3,3,False,15,
ISSUE-0208,KEY-0208,Inadequate Firewall Configurations,1,Network Security,Low,Closed,Reporter 4,Assignee 3,2025-08-14,2025-08-18 00:00:00.000000,4.0,12646.8,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,2040050.0000000005,KPI,User_50,2025-08-14 05:01:00,file_access,FR,UK,18491.0,26.0,12.0,1705.0,30.97081619189085,5622.0,13129.96,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,5,
ISSUE-0209,KEY-0209,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Open,Reporter 5,Assignee 10,2023-09-25,2025-11-23 01:08:23.556405,790.0,39.43999999999999,Critical,C-Suite Executives,Steps to resolve Access by Unauthorized Personnel Detected,857047.5,KRI,User_72,2023-09-25 22:21:00,data_modification,IN,IN,900.0,26.0,15.000000000000002,812.4999999999997,64.63002028201612,3624.0,12.188,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,22,
ISSUE-0210,KEY-0210,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 9,Assignee 3,2024-06-06,2024-06-15 00:00:00.000000,9.00000000000002,24.1,Critical,HR,Steps to resolve Outdated Operating System Components,509109.9999999999,KPI,User_49,2024-06-06 00:44:00,login,UK,UK,1456.0,27.0,9.0,1352.4999999999998,31.918430574985496,5111.0,8.969999999999999,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange,1,1,True,0,
ISSUE-0211,KEY-0211,Inconsistent Review of Security Policies,1,Management Oversight,High,Closed,Reporter 2,Assignee 15,2025-08-26,2025-09-03 00:00:00.000000,7.999999999999999,125.39,Critical,Operations,Steps to resolve Inconsistent Review of Security Policies,1209722.0000000002,KPI,User_92,2025-08-26 04:52:00,login,EU,EU,900.0,26.0,17.0,5405.0,43.15981796800379,5525.0,60.978,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,4,True
ISSUE-0212,KEY-0212,Supplier Security Compliance Gaps,1,Procurement Security,High,Open,Reporter 6,Assignee 9,2023-01-22,2025-11-23 01:08:23.556405,1036.0,22.63,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,899570.0,KPI,User_99,2023-01-22 12:30:00,file_access,EU,EU,2094.0,31.0,21.0,2489.0,50.74772785503855,3627.0,9.425999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,12,
ISSUE-0213,KEY-0213,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,Resolved,Reporter 10,Assignee 5,2024-11-16,2024-11-21 00:00:00.000000,5.00000000000002,84.65000000000002,Critical,External Contractors,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1728797.0,KPI,User_39,2024-11-16 07:26:00,login,AU,AU,900.0,28.000000000000004,10.0,2342.0,34.28877477702713,5208.0,21.630000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red,0,0,False,7,
ISSUE-0214,KEY-0214,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 3,Assignee 13,2024-04-14,2024-04-17 00:00:00.000000,2.9999999999999782,34.75,Critical,Operations,Steps to resolve Weak Authentication Protocols,2385504.9999999995,KPI,User_56,2024-04-14 15:56:00,file_access,Unknown,Unknown,1874.0,26.0,9.0,1395.0000000000005,34.52391421917783,6205.0,10.849999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,15,
ISSUE-0215,KEY-0215,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,In Progress,Reporter 10,Assignee 17,2024-02-24,2025-11-23 01:08:23.556405,638.0,88.99000000000001,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,1947012.5,KRI,User_95,2024-02-24 05:15:00,login,IN,IN,900.0,26.0,6.0,1062.5,69.2170964604911,6088.0,21.498,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,5,
ISSUE-0216,KEY-0216,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Open,Reporter 8,Assignee 8,2023-03-20,2025-11-23 01:08:23.556405,979.0,36.55,Critical,C-Suite Executives,Steps to resolve Access by Unauthorized Personnel Detected,1819182.5,KRI,User_1,2023-03-20 23:49:00,file_access,IN,IN,1271.0,26.0,9.0,752.4999999999995,61.280938599361455,3246.0,11.609999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,23,
ISSUE-0217,KEY-0217,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Resolved,Reporter 8,Assignee 13,2023-02-05,2023-02-07 00:00:00.000000,2.0000000000000417,13.480000000000002,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2865791.0,KPI,User_13,2023-02-05 19:24:00,login,CANADA,CANADA,1721.0,28.000000000000004,17.0,7706.0,73.22440150766982,3967.0,7.845999999999999,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red,1,1,True,19,
ISSUE-0218,KEY-0218,Inadequate Firewall Configurations,1,Network Security,Low,Closed,Reporter 6,Assignee 15,2025-09-20,2025-09-21 00:00:00.000000,1.0000000000000209,55.18000000000001,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,503945.0,KPI,User_5,2025-09-20 01:31:00,login,FR,FR,900.0,26.0,6.0,2070.0000000000005,57.91658600223942,3591.0,14.036,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange,0,0,False,1,
ISSUE-0219,KEY-0219,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Closed,Reporter 4,Assignee 18,2025-09-11,2025-09-17 00:00:00.000000,6.000000000000041,45.77,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1185542.0000000002,KPI,User_21,2025-09-11 18:47:00,data_modification,IN,IN,900.0,26.0,6.0,1073.0000000000005,32.48142110170289,3174.0,14.354,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,18,
ISSUE-0220,KEY-0220,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 10,Assignee 2,2025-05-01,2025-05-08 00:00:00.000000,6.999999999999978,20.8,Critical,C-Suite Executives,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2463803.0,KRI,User_80,2025-05-01 14:21:00,login,JP,UK,1551.0,26.0,6.0,2560.9999999999995,76.25318166811059,5740.0,9.51,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red,0,0,False,14,
ISSUE-0221,KEY-0221,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Open,Reporter 7,Assignee 12,2024-02-01,2025-11-23 01:08:23.556405,660.9999999999999,30.540000000000006,Critical,IT,Steps to resolve Inconsistent Review of Security Policies,2072995.0,KPI,User_73,2024-02-01 16:59:00,data_modification,FR,FR,900.0,26.0,6.0,2132.4999999999995,74.18182363561509,5727.0,10.408,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red,0,0,False,16,
